,award,category,key,award_year,game_name,trend_value,clean_name
1579,,,2013_transamerica,2013,TransAmerica,100,transamerica
1580,,,2014_transamerica,2014,TransAmerica,68,transamerica
1581,,,2015_transamerica,2015,TransAmerica,127,transamerica
1582,,,2016_transamerica,2016,TransAmerica,66,transamerica
1583,,,2023_transamerica,2023,TransAmerica,47,transamerica
1584,,,2025_transamerica,2025,TransAmerica,56,transamerica
1585,,,2026_transamerica,2026,TransAmerica,8,transamerica
1586,,,2006_curses,2006,Curses!,84,curses
1587,,,2007_curses,2007,Curses!,100,curses
1588,,,2008_curses,2008,Curses!,159,curses
1589,,,2009_curses,2009,Curses!,218,curses
1590,,,2010_curses,2010,Curses!,110,curses
1591,,,2011_curses,2011,Curses!,131,curses
1592,,,2012_curses,2012,Curses!,39,curses
1593,,,2013_curses,2013,Curses!,39,curses
1594,,,2014_curses,2014,Curses!,33,curses
1595,,,2015_curses,2015,Curses!,52,curses
1596,,,2016_curses,2016,Curses!,19,curses
1597,,,2017_curses,2017,Curses!,30,curses
1598,,,2018_curses,2018,Curses!,33,curses
1599,,,2019_curses,2019,Curses!,43,curses
1600,,,2021_curses,2021,Curses!,10,curses
1601,,,2022_curses,2022,Curses!,5,curses
1602,,,2023_curses,2023,Curses!,27,curses
1603,,,2024_curses,2024,Curses!,62,curses
1604,,,2025_curses,2025,Curses!,37,curses
1605,,,2026_curses,2026,Curses!,16,curses
1606,,,2006_dvonn,2006,Dvonn,100,dvonn
1607,,,2008_dvonn,2008,Dvonn,45,dvonn
1608,,,2011_dvonn,2011,Dvonn,23,dvonn
1609,,,2012_dvonn,2012,Dvonn,62,dvonn
1610,,,2013_dvonn,2013,Dvonn,14,dvonn
1611,,,2014_dvonn,2014,Dvonn,44,dvonn
1612,,,2016_dvonn,2016,Dvonn,9,dvonn
1613,,,2017_dvonn,2017,Dvonn,10,dvonn
1614,,,2018_dvonn,2018,Dvonn,30,dvonn
1615,,,2021_dvonn,2021,Dvonn,8,dvonn
1616,,,2022_dvonn,2022,Dvonn,8,dvonn
1617,,,2023_dvonn,2023,Dvonn,8,dvonn
1618,,,2024_dvonn,2024,Dvonn,32,dvonn
1619,,,2026_dvonn,2026,Dvonn,2,dvonn
1620,,,2008_the legend of landlock,2008,The Legend of Landlock,100,the legend of landlock
1621,,,2010_muggins,2010,Muggins!,182,muggins
1622,,,2012_muggins,2012,Muggins!,166,muggins
1623,,,2013_muggins,2013,Muggins!,297,muggins
1624,,,2014_muggins,2014,Muggins!,232,muggins
1625,,,2015_muggins,2015,Muggins!,409,muggins
1626,,,2016_muggins,2016,Muggins!,275,muggins
1627,,,2017_muggins,2017,Muggins!,235,muggins
1628,,,2018_muggins,2018,Muggins!,226,muggins
1629,,,2019_muggins,2019,Muggins!,122,muggins
1630,,,2020_muggins,2020,Muggins!,299,muggins
1631,,,2021_muggins,2021,Muggins!,159,muggins
1632,,,2022_muggins,2022,Muggins!,534,muggins
1633,,,2023_muggins,2023,Muggins!,199,muggins
1634,,,2024_muggins,2024,Muggins!,229,muggins
1635,,,2025_muggins,2025,Muggins!,223,muggins
1636,,,2026_muggins,2026,Muggins!,117,muggins
1637,,,2016_smart mouth,2016,Smart Mouth,90,smart mouth
1638,,,2017_smart mouth,2017,Smart Mouth,100,smart mouth
1639,,,2010_brainstrain,2010,Brainstrain,100,brainstrain
1640,,,2014_brainstrain,2014,Brainstrain,37,brainstrain
1641,,,2008_dao,2008,Dao,160,dao
1642,,,2009_dao,2009,Dao,468,dao
1643,,,2010_dao,2010,Dao,741,dao
1644,,,2011_dao,2011,Dao,823,dao
1645,,,2012_dao,2012,Dao,764,dao
1646,,,2013_dao,2013,Dao,665,dao
1647,,,2014_dao,2014,Dao,731,dao
1648,,,2015_dao,2015,Dao,705,dao
1649,,,2016_dao,2016,Dao,550,dao
1650,,,2017_dao,2017,Dao,458,dao
1651,,,2018_dao,2018,Dao,416,dao
1652,,,2019_dao,2019,Dao,467,dao
1653,,,2020_dao,2020,Dao,529,dao
1654,,,2021_dao,2021,Dao,625,dao
1655,,,2022_dao,2022,Dao,656,dao
1656,,,2023_dao,2023,Dao,539,dao
1657,,,2024_dao,2024,Dao,570,dao
1658,,,2025_dao,2025,Dao,677,dao
1659,,,2026_dao,2026,Dao,287,dao
1660,,,2004_metro,2004,Metro,184,metro
1661,,,2005_metro,2005,Metro,274,metro
1662,,,2006_metro,2006,Metro,373,metro
1663,,,2007_metro,2007,Metro,396,metro
1664,,,2008_metro,2008,Metro,525,metro
1665,,,2009_metro,2009,Metro,512,metro
1666,,,2010_metro,2010,Metro,519,metro
1667,,,2011_metro,2011,Metro,539,metro
1668,,,2012_metro,2012,Metro,483,metro
1669,,,2013_metro,2013,Metro,490,metro
1670,,,2014_metro,2014,Metro,486,metro
1671,,,2015_metro,2015,Metro,441,metro
1672,,,2016_metro,2016,Metro,404,metro
1673,,,2017_metro,2017,Metro,393,metro
1674,,,2018_metro,2018,Metro,392,metro
1675,,,2019_metro,2019,Metro,497,metro
1676,,,2020_metro,2020,Metro,587,metro
1677,,,2021_metro,2021,Metro,389,metro
1678,,,2022_metro,2022,Metro,438,metro
1679,,,2023_metro,2023,Metro,511,metro
1680,,,2024_metro,2024,Metro,468,metro
1681,,,2025_metro,2025,Metro,475,metro
1682,,,2026_metro,2026,Metro,242,metro
1683,,,2020_shapes up,2020,Shapes Up!,100,shapes up
1684,,,2023_shapes up,2023,Shapes Up!,86,shapes up
1685,,,2026_shapes up,2026,Shapes Up!,8,shapes up
1686,,,2004_ingenious,2004,Ingenious,85,ingenious
1687,Mensa Select,General,2005_ingenious,2005,Ingenious,132,ingenious
1688,,,2006_ingenious,2006,Ingenious,239,ingenious
1689,,,2007_ingenious,2007,Ingenious,418,ingenious
1690,,,2008_ingenious,2008,Ingenious,396,ingenious
1691,,,2009_ingenious,2009,Ingenious,388,ingenious
1692,,,2010_ingenious,2010,Ingenious,466,ingenious
1693,,,2011_ingenious,2011,Ingenious,520,ingenious
1694,,,2012_ingenious,2012,Ingenious,539,ingenious
1695,,,2013_ingenious,2013,Ingenious,528,ingenious
1696,,,2014_ingenious,2014,Ingenious,507,ingenious
1697,,,2015_ingenious,2015,Ingenious,422,ingenious
1698,,,2016_ingenious,2016,Ingenious,376,ingenious
1699,,,2017_ingenious,2017,Ingenious,414,ingenious
1700,,,2018_ingenious,2018,Ingenious,481,ingenious
1701,,,2019_ingenious,2019,Ingenious,518,ingenious
1702,,,2020_ingenious,2020,Ingenious,516,ingenious
1703,,,2021_ingenious,2021,Ingenious,364,ingenious
1704,,,2022_ingenious,2022,Ingenious,335,ingenious
1705,,,2023_ingenious,2023,Ingenious,345,ingenious
1706,,,2024_ingenious,2024,Ingenious,320,ingenious
1707,,,2025_ingenious,2025,Ingenious,315,ingenious
1708,,,2026_ingenious,2026,Ingenious,261,ingenious
1709,,,2007_loot,2007,Loot,57,loot
1710,,,2008_loot,2008,Loot,70,loot
1711,,,2009_loot,2009,Loot,40,loot
1712,,,2010_loot,2010,Loot,36,loot
1713,,,2011_loot,2011,Loot,49,loot
1714,,,2012_loot,2012,Loot,87,loot
1715,,,2013_loot,2013,Loot,101,loot
1716,,,2014_loot,2014,Loot,141,loot
1717,,,2015_loot,2015,Loot,159,loot
1718,,,2016_loot,2016,Loot,143,loot
